CONSTANT,LIQUIDITY_POOL_USD_SIZE_AT,LIQUIDITY_POOL_VINCI_SIZE_AT,LIQUIDITY_POOL_USD_SIZE,LIQUIDITY_POOL_VINCI_SIZE,VINCI_TRADED,TRADE_VOLUME_USD,NEW_PRICE,PRICE_IMPACT
281666666666.6667,112817.08945260347,2496666.666666667,130000.0,2166666.666666667,-330000.0,19800,0.04518708522801206,-0.24688191286646555
281666666666.6667,112741.82788525683,2498333.3333333335,130000.0,2166666.666666667,-331666.6666666665,19900,0.045126815697901335,-0.24788640503497772
281666666666.6667,112666.66666666666,2500000.0000000005,130000.0,2166666.666666667,-333333.3333333335,20000,0.04506666666666666,-0.24888888888888905
281666666666.6667,112591.60559626915,2501666.666666667,130000.0,2166666.666666667,-335000.0,20100,0.045006637813298785,-0.24988936977835352
281666666666.6667,112516.64447403462,2503333.3333333335,130000.0,2166666.666666667,-336666.6666666665,20200,0.044946728817856704,-0.2508878530357216
281666666666.6667,112441.78310046572,2505000.0000000005,130000.0,2166666.666666667,-338333.3333333335,20300,0.04488693936146335,-0.25188434397561077
281666666666.6667,112367.02127659574,2506666.666666667,130000.0,2166666.666666667,-340000.0,20400,0.044827269126301486,-0.25287884789497517
281666666666.6667,112292.35880398672,2508333.3333333335,130000.0,2166666.666666667,-341666.6666666665,20500,0.04476771779560932,-0.25387137007317795
281666666666.6667,112217.79548472774,2510000.0000000005,130000.0,2166666.666666667,-343333.3333333335,20600,0.04470828505367638,-0.2548619157720603
281666666666.6667,112143.33112143331,2511666.666666667,130000.0,2166666.666666667,-345000.0,20700,0.0446489705858394,-0.2558504902360099
281666666666.6667,112068.96551724138,2513333.3333333335,130000.0,2166666.666666667,-346666.6666666665,20800,0.044589774078478,-0.2568370986920333
281666666666.6667,111994.69847581178,2515000.0000000005,130000.0,2166666.666666667,-348333.3333333335,20900,0.04453069521901064,-0.2578217463498227
281666666666.6667,111920.5298013245,2516666.666666667,130000.0,2166666.666666667,-350000.0,21000,0.044471733695890525,-0.25880443840182454
281666666666.6667,111846.45929847783,2518333.3333333335,130000.0,2166666.666666667,-351666.6666666665,21100,0.04441288919860138,-0.2597851800233103
281666666666.6667,111772.48677248677,2520000.0000000005,130000.0,2166666.666666667,-353333.3333333335,21200,0.04435416141765347,-0.2607639763724421
281666666666.6667,111698.61202908128,2521666.666666667,130000.0,2166666.666666667,-355000.0,21300,0.04429555004457949,-0.26174083259034187
281666666666.6667,111624.83487450462,2523333.3333333335,130000.0,2166666.666666667,-356666.6666666665,21400,0.0442370547719305,-0.2627157538011584
281666666666.6667,111551.15511551154,2525000.0000000005,130000.0,2166666.666666667,-358333.3333333335,21500,0.04417867529327189,-0.26368874511213514
281666666666.6667,111477.57255936674,2526666.666666667,130000.0,2166666.666666667,-360000.0,21600,0.044120411303179445,-0.2646598116136759
281666666666.6667,111404.0870138431,2528333.3333333335,130000.0,2166666.666666667,-361666.6666666665,21700,0.04406226249723524,-0.2656289583794127
281666666666.6667,111330.69828722002,2530000.0000000005,130000.0,2166666.666666667,-363333.3333333335,21800,0.04400422857202371,-0.2665961904662715
281666666666.6667,111257.40618828176,2531666.666666667,130000.0,2166666.666666667,-365000.0,21900,0.043946309225127746,-0.26756151291453756
281666666666.6667,111184.21052631579,2533333.3333333335,130000.0,2166666.666666667,-366666.6666666665,22000,0.04388850415512465,-0.2685249307479225
281666666666.6667,111111.1111111111,2535000.0000000005,130000.0,2166666.666666667,-368333.3333333335,22100,0.04383081306158228,-0.2694864489736287
281666666666.6667,111038.10775295662,2536666.666666667,130000.0,2166666.666666667,-370000.0,22200,0.04377323564505517,-0.2704460725824138
281666666666.6667,110965.20026263953,2538333.3333333335,130000.0,2166666.666666667,-371666.6666666665,22300,0.043715771607080574,-0.27140380654865703
281666666666.6667,110892.38845144356,2540000.0000000005,130000.0,2166666.666666667,-373333.3333333335,22400,0.043658420650174626,-0.2723596558304229
281666666666.6667,110819.67213114754,2541666.666666667,130000.0,2166666.666666667,-375000.0,22500,0.043601182477828536,-0.2733136253695244
281666666666.6667,110747.05111402359,2543333.3333333335,130000.0,2166666.666666667,-376666.6666666665,22600,0.04354405679450469,-0.27426572009158845
281666666666.6667,110674.52521283561,2545000.0000000005,130000.0,2166666.666666667,-378333.3333333335,22700,0.04348704330563284,-0.27521594490611934
281666666666.6667,110602.09424083769,2546666.666666667,130000.0,2166666.666666667,-380000.0,22800,0.04343014171760642,-0.2761643047065597
281666666666.6667,110529.7580117724,2548333.3333333335,130000.0,2166666.666666667,-381666.6666666665,22900,0.04337335173777857,-0.27711080437035707
281666666666.6667,110457.51633986927,2550000.0000000005,130000.0,2166666.666666667,-383333.3333333335,23000,0.04331667307445853,-0.27805544875902444
281666666666.6667,110385.36903984324,2551666.666666667,130000.0,2166666.666666667,-385000.0,23100,0.04326010543690786,-0.2789982427182024
281666666666.6667,110313.31592689294,2553333.3333333335,130000.0,2166666.666666667,-386666.6666666665,23200,0.04320364853533666,-0.27993919107772225
281666666666.6667,110241.35681669928,2555000.0000000005,130000.0,2166666.666666667,-388333.3333333335,23300,0.0431473020808999,-0.28087829865166825
281666666666.6667,110169.49152542373,2556666.666666667,130000.0,2166666.666666667,-390000.0,23400,0.04309106578569376,-0.2818155702384374
281666666666.6667,110097.71986970684,2558333.3333333335,130000.0,2166666.666666667,-391666.6666666665,23500,0.04303493936275186,-0.2827510106208023
281666666666.6667,110026.04166666666,2560000.0000000005,130000.0,2166666.666666667,-393333.3333333335,23600,0.04297892252604166,-0.2836846245659723
281666666666.6667,109954.4567338972,2561666.666666667,130000.0,2166666.666666667,-395000.0,23700,0.04292301499046084,-0.28461641682565264
281666666666.6667,109882.96488946684,2563333.3333333335,130000.0,2166666.666666667,-396666.6666666665,23800,0.042867216471833614,-0.28554639213610644
281666666666.6667,109811.56595191681,2565000.0000000005,130000.0,2166666.666666667,-398333.3333333335,23900,0.04281152668690713,-0.2864745552182144
281666666666.6667,109740.25974025973,2566666.666666667,130000.0,2166666.666666667,-400000.0,24000,0.042755945353347945,-0.28740091077753427
281666666666.6667,109669.04607397794,2568333.3333333335,130000.0,2166666.666666667,-401666.6666666665,24100,0.042700472189738325,-0.28832546350436117
281666666666.6667,109597.92477302204,2570000.0000000005,130000.0,2166666.666666667,-403333.3333333335,24200,0.04264510691557277,-0.2892482180737871
281666666666.6667,109526.89565780945,2571666.666666667,130000.0,2166666.666666667,-405000.0,24300,0.04258984925125448,-0.29016917914575857
281666666666.6667,109455.95854922279,2573333.3333333335,130000.0,2166666.666666667,-406666.6666666665,24400,0.04253469891809176,-0.29108835136513733
281666666666.6667,109385.1132686084,2575000.0000000005,130000.0,2166666.666666667,-408333.3333333335,24500,0.04247965563829452,-0.292005739361758
281666666666.6667,109314.35963777489,2576666.666666667,130000.0,2166666.666666667,-410000.0,24600,0.04242471913497085,-0.29292134775048584
281666666666.6667,109243.6974789916,2578333.3333333335,130000.0,2166666.666666667,-411666.6666666665,24700,0.04236988913212344,-0.29383518113127605
281666666666.6667,109173.12661498706,2580000.0000000005,130000.0,2166666.666666667,-413333.3333333335,24800,0.04231516535464614,-0.2947472440892309
281666666666.6667,109102.6468689477,2581666.666666667,130000.0,2166666.666666667,-415000.0,24900,0.042260547528320605,-0.2956575411946566
281666666666.6667,109032.25806451614,2583333.3333333335,130000.0,2166666.666666667,-416666.6666666665,25000,0.0422060353798127,-0.29656607700312165
281666666666.6667,108961.9600257898,2585000.0000000005,130000.0,2166666.666666667,-418333.3333333335,25100,0.04215162863666916,-0.297472856055514
281666666666.6667,108891.75257731958,2586666.666666667,130000.0,2166666.666666667,-420000.0,25200,0.042097327027314266,-0.2983778828780955
281666666666.6667,108821.63554410818,2588333.3333333335,130000.0,2166666.666666667,-421666.6666666665,25300,0.0420431302810463,-0.2992811619825616
281666666666.6667,108751.60875160874,2590000.0000000005,130000.0,2166666.666666667,-423333.3333333335,25400,0.041989038128034256,-0.30018269786609575
281666666666.6667,108681.67202572347,2591666.666666667,130000.0,2166666.666666667,-425000.0,25500,0.04193505029931452,-0.3010824950114247
281666666666.6667,108611.82519280206,2593333.3333333335,130000.0,2166666.666666667,-426666.6666666665,25600,0.041881166526787424,-0.3019805578868763
281666666666.6667,108542.06807964032,2595000.0000000005,130000.0,2166666.666666667,-428333.3333333335,25700,0.04182738654321399,-0.30287689094643344
281666666666.6667,108472.40051347882,2596666.666666667,130000.0,2166666.666666667,-430000.0,25800,0.04177371008221263,-0.30377149862978947
281666666666.6667,108402.82232200129,2598333.3333333335,130000.0,2166666.666666667,-431666.6666666665,25900,0.041720136878255785,-0.3046643853624036
281666666666.6667,108333.33333333333,2600000.0000000005,130000.0,2166666.666666667,-433333.3333333335,26000,0.04166666666666666,-0.3055555555555557
281666666666.6667,108263.933376041,2601666.666666667,130000.0,2166666.666666667,-435000.0,26100,0.04161329918361601,-0.30644501360639975
281666666666.6667,108194.62227912933,2603333.3333333335,130000.0,2166666.666666667,-436666.6666666665,26200,0.041560034166118816,-0.30733276389801967
281666666666.6667,108125.39987204093,2605000.0000000005,130000.0,2166666.666666667,-438333.3333333335,26300,0.04150687135203106,-0.3082188107994823
281666666666.6667,108056.26598465473,2606666.666666667,130000.0,2166666.666666667,-440000.0,26400,0.041453810480046566,-0.30910315866589055
281666666666.6667,107987.22044728434,2608333.3333333335,130000.0,2166666.666666667,-441666.6666666665,26500,0.041400851289693674,-0.30998581183843876
281666666666.6667,107918.26309067688,2610000.0000000005,130000.0,2166666.666666667,-443333.3333333335,26600,0.04134799352133213,-0.31086677464446444
281666666666.6667,107849.39374601148,2611666.666666667,130000.0,2166666.666666667,-445000.0,26700,0.04129523691614989,-0.3117460513975018
281666666666.6667,107780.61224489796,2613333.3333333335,130000.0,2166666.666666667,-446666.6666666665,26800,0.04124258121615993,-0.3126236463973344
281666666666.6667,107711.91841937539,2615000.0000000005,130000.0,2166666.666666667,-448333.3333333335,26900,0.041190026164197084,-0.3134995639300485
281666666666.6667,107643.31210191082,2616666.666666667,130000.0,2166666.666666667,-450000.0,27000,0.041137571503914956,-0.31437380826808403
281666666666.6667,107574.79312539783,2618333.3333333335,130000.0,2166666.666666667,-451666.6666666665,27100,0.04108521697978275,-0.31524638367028746
281666666666.6667,107506.3613231552,2620000.0000000005,130000.0,2166666.666666667,-453333.3333333335,27200,0.04103296233708213,-0.31611729438196445
281666666666.6667,107438.01652892561,2621666.666666667,130000.0,2166666.666666667,-455000.0,27300,0.040980807321904233,-0.31698654463492937
281666666666.6667,107369.75857687421,2623333.3333333335,130000.0,2166666.666666667,-456666.6666666665,27400,0.04092875168114646,-0.31785413864755896
281666666666.6667,107301.5873015873,2625000.0000000005,130000.0,2166666.666666667,-458333.3333333335,27500,0.04087679516250944,-0.3187200806248427
281666666666.6667,107233.50253807106,2626666.666666667,130000.0,2166666.666666667,-460000.0,27600,0.04082493751449405,-0.3195843747584325
281666666666.6667,107165.50412175016,2628333.3333333335,130000.0,2166666.666666667,-461666.6666666665,27700,0.04077317848639828,-0.3204470252266952
281666666666.6667,107097.5918884664,2630000.0000000005,130000.0,2166666.666666667,-463333.3333333335,27800,0.040721517828314215,-0.3213080361947631
281666666666.6667,107029.76567447752,2631666.666666667,130000.0,2166666.666666667,-465000.0,27900,0.04066995529112508,-0.32216741181458197
281666666666.6667,106962.02531645569,2633333.3333333335,130000.0,2166666.666666667,-466666.6666666665,28000,0.040618490626502156,-0.3230251562249641
281666666666.6667,106894.37065148639,2635000.0000000005,130000.0,2166666.666666667,-468333.3333333335,28100,0.04056712358690185,-0.32388127355163576
281666666666.6667,106826.801517067,2636666.666666667,130000.0,2166666.666666667,-470000.0,28200,0.0405158539255627,-0.3247357679072883
281666666666.6667,106759.3177511055,2638333.3333333335,130000.0,2166666.666666667,-471666.6666666665,28300,0.040464681396502396,-0.32558864339162674
281666666666.6667,106691.91919191918,2640000.0000000005,130000.0,2166666.666666667,-473333.3333333335,28400,0.04041360575451483,-0.32643990409141943
281666666666.6667,106624.60567823343,2641666.666666667,130000.0,2166666.666666667,-475000.0,28500,0.040362626755167226,-0.32728955408054616
281666666666.6667,106557.37704918033,2643333.3333333335,130000.0,2166666.666666667,-476666.6666666665,28600,0.040311744154797095,-0.32813759742004833
281666666666.6667,106490.23314429741,2645000.0000000005,130000.0,2166666.666666667,-478333.3333333335,28700,0.04026095771050941,-0.32898403815817645
281666666666.6667,106423.17380352644,2646666.666666667,130000.0,2166666.666666667,-480000.0,28800,0.04021026718017372,-0.329828880330438
281666666666.6667,106356.19886721208,2648333.3333333335,130000.0,2166666.666666667,-481666.6666666665,28900,0.040159672322421174,-0.33067212795964707
281666666666.6667,106289.30817610062,2650000.0000000005,130000.0,2166666.666666667,-483333.3333333335,29000,0.04010917289664174,-0.33151378505597096
281666666666.6667,106222.50157133877,2651666.666666667,130000.0,2166666.666666667,-485000.0,29100,0.0400587686629813,-0.3323538556169783
281666666666.6667,106155.77889447236,2653333.3333333335,130000.0,2166666.666666667,-486666.6666666665,29200,0.040008459382338823,-0.33319234362768624
281666666666.6667,106089.13998744506,2655000.0000000005,130000.0,2166666.666666667,-488333.3333333335,29300,0.03995824481636348,-0.3340292530606086
281666666666.6667,106022.58469259723,2656666.666666667,130000.0,2166666.666666667,-490000.0,29400,0.0399081247274519,-0.33486458787580164
281666666666.6667,105956.11285266458,2658333.3333333335,130000.0,2166666.666666667,-491666.6666666665,29500,0.03985809887874529,-0.3356983520209118
281666666666.6667,105889.72431077693,2660000.0000000005,130000.0,2166666.666666667,-493333.3333333335,29600,0.03980816703412666,-0.3365305494312223
281666666666.6667,105823.4189104571,2661666.666666667,130000.0,2166666.666666667,-495000.0,29700,0.03975832895821806,-0.33736118402969895
281666666666.6667,105757.19649561953,2663333.3333333335,130000.0,2166666.666666667,-496666.6666666665,29800,0.03970858441637779,-0.33819025972703676
281666666666.6667,105691.0569105691,2665000.0000000005,130000.0,2166666.666666667,-498333.3333333335,29900,0.03965893317469759,-0.3390177804217068
281666666666.6667,105625.0,2666666.666666667,130000.0,2166666.666666667,-500000.0,30000,0.039609374999999995,-0.33984375
281666666666.6667,105559.02560899439,2668333.3333333335,130000.0,2166666.666666667,-501666.6666666665,30100,0.039559909659835496,-0.34066817233607505
281666666666.6667,105493.13358302122,2670000.0000000005,130000.0,2166666.666666667,-503333.3333333335,30200,0.03951053692247985,-0.3414910512920025
281666666666.6667,105427.32376793512,2671666.666666667,130000.0,2166666.666666667,-505000.0,30300,0.03946125655693142,-0.3423123907178097
281666666666.6667,105361.59600997507,2673333.3333333335,130000.0,2166666.666666667,-506666.6666666665,30400,0.039412068332908376,-0.3431321944515271
281666666666.6667,105295.95015576323,2675000.0000000005,130000.0,2166666.666666667,-508333.3333333335,30500,0.039362972020846064,-0.3439504663192322
281666666666.6667,105230.38605230386,2676666.666666667,130000.0,2166666.666666667,-510000.0,30600,0.03931396739189434,-0.34476721013509426
281666666666.6667,105164.90354698195,2678333.3333333335,130000.0,2166666.666666667,-511666.6666666665,30700,0.03926505421791485,-0.34558242970141906
281666666666.6667,105099.50248756217,2680000.0000000005,130000.0,2166666.666666667,-513333.3333333335,30800,0.03921623227147842,-0.34639612880869297
281666666666.6667,105034.18272218769,2681666.666666667,130000.0,2166666.666666667,-515000.0,30900,0.0391675013258624,-0.3472083112356267
281666666666.6667,104968.94409937889,2683333.3333333335,130000.0,2166666.666666667,-516666.6666666665,31000,0.03911886115504803,-0.34801898074919946
281666666666.6667,104903.78646803227,2685000.0000000005,130000.0,2166666.666666667,-518333.3333333335,31100,0.03907031153371778,-0.3488281411047036
281666666666.6667,104838.70967741935,2686666.666666667,130000.0,2166666.666666667,-520000.0,31200,0.03902185223725285,-0.34963579604578576
281666666666.6667,104773.71357718536,2688333.3333333335,130000.0,2166666.666666667,-521666.6666666665,31300,0.03897348304173045,-0.35044194930449246
281666666666.6667,104708.79801734819,2690000.0000000005,130000.0,2166666.666666667,-523333.3333333335,31400,0.038925203723921255,-0.3512466046013124
281666666666.6667,104643.9628482972,2691666.666666667,130000.0,2166666.666666667,-525000.0,31500,0.03887701406128688,-0.3520497656452186
281666666666.6667,104579.20792079206,2693333.333333334,130000.0,2166666.666666667,-526666.666666667,31600,0.038828913831977244,-0.3528514361337126
281666666666.6667,104514.53308596165,2695000.0000000005,130000.0,2166666.666666667,-528333.3333333335,31700,0.038780902814828065,-0.3536516197528655
281666666666.6667,104449.93819530284,2696666.666666667,130000.0,2166666.666666667,-530000.0,31800,0.03873298078935828,-0.354450320177362
281666666666.6667,104385.42310067941,2698333.333333334,130000.0,2166666.666666667,-531666.666666667,31900,0.03868514753576753,-0.35524754107054113
281666666666.6667,104320.98765432098,2700000.0000000005,130000.0,2166666.666666667,-533333.3333333335,32000,0.03863740283493369,-0.35604328608443847
281666666666.6667,104256.6317088217,2701666.666666667,130000.0,2166666.666666667,-535000.0,32100,0.03858974646841025,-0.35683755885982915
281666666666.6667,104192.35511713932,2703333.333333334,130000.0,2166666.666666667,-536666.666666667,32200,0.03854217821842391,-0.35763036302626816
281666666666.6667,104128.15773259396,2705000.0000000005,130000.0,2166666.666666667,-538333.3333333335,32300,0.03849469786787207,-0.3584217022021322
281666666666.6667,104064.03940886699,2706666.666666667,130000.0,2166666.666666667,-540000.0,32400,0.03844730520032031,-0.35921157999466147
281666666666.6667,103999.99999999999,2708333.333333334,130000.0,2166666.666666667,-541666.666666667,32500,0.03839999999999998,-0.3600000000000002
281666666666.6667,103936.0393603936,2710000.0000000005,130000.0,2166666.666666667,-543333.3333333335,32600,0.03835278205180575,-0.36078696580323744
281666666666.6667,103872.15734480639,2711666.666666667,130000.0,2166666.666666667,-545000.0,32700,0.03830565114129307,-0.36157248097844885
281666666666.6667,103808.35380835379,2713333.333333334,130000.0,2166666.666666667,-546666.666666667,32800,0.03825860705467583,-0.36235654908873605
281666666666.6667,103744.62860650705,2715000.0000000005,130000.0,2166666.666666667,-548333.3333333335,32900,0.038211649578823954,-0.36313917368626736
281666666666.6667,103680.98159509202,2716666.666666667,130000.0,2166666.666666667,-550000.0,33000,0.03816477850126086,-0.36392035831231895
281666666666.6667,103617.41263028815,2718333.333333334,130000.0,2166666.666666667,-551666.666666667,33100,0.038117993610161174,-0.36470010649731377
281666666666.6667,103553.92156862744,2720000.0000000005,130000.0,2166666.666666667,-553333.3333333335,33200,0.03807129469434832,-0.3654784217608613
281666666666.6667,103490.50826699326,2721666.666666667,130000.0,2166666.666666667,-555000.0,33300,0.03802468154329207,-0.3662553076117988
281666666666.6667,103427.17258261933,2723333.333333334,130000.0,2166666.666666667,-556666.666666667,33400,0.037978153947106234,-0.3670307675482294
281666666666.6667,103363.91437308867,2725000.0000000005,130000.0,2166666.666666667,-558333.3333333335,33500,0.03793171169654629,-0.36780480505756175
281666666666.6667,103300.73349633251,2726666.666666667,130000.0,2166666.666666667,-560000.0,33600,0.03788535458300703,-0.36857742361654955
281666666666.6667,103237.62981062918,2728333.333333334,130000.0,2166666.666666667,-561666.666666667,33700,0.03783908239852016,-0.36934862669133073
281666666666.6667,103174.60317460317,2730000.0000000005,130000.0,2166666.666666667,-563333.3333333335,33800,0.03779289493575207,-0.37011841773746557
281666666666.6667,103111.65344722391,2731666.666666667,130000.0,2166666.666666667,-565000.0,33900,0.037746791988001425,-0.3708868001999762
281666666666.6667,103048.78048780486,2733333.333333334,130000.0,2166666.666666667,-566666.666666667,34000,0.037700773349196894,-0.37165377751338513
281666666666.6667,102985.98415600242,2735000.0000000005,130000.0,2166666.666666667,-568333.3333333335,34100,0.03765483881389484,-0.37241935310175256
281666666666.6667,102923.26431181486,2736666.666666667,130000.0,2166666.666666667,-570000.0,34200,0.03760898817727704,-0.3731835303787159
281666666666.6667,102860.62081558123,2738333.333333334,130000.0,2166666.666666667,-571666.666666667,34300,0.03756322123514834,-0.37394631274752765
281666666666.6667,102798.05352798052,2740000.0000000005,130000.0,2166666.666666667,-573333.3333333335,34400,0.03751753778393449,-0.37470770360109185
281666666666.6667,102735.5623100304,2741666.666666667,130000.0,2166666.666666667,-575000.0,34500,0.037471937620679775,-0.37546770632200377
281666666666.6667,102673.14702308625,2743333.333333334,130000.0,2166666.666666667,-576666.666666667,34600,0.0374264205430448,-0.3762263242825866
281666666666.6667,102610.8075288403,2745000.0000000005,130000.0,2166666.666666667,-578333.3333333335,34700,0.03738098634930429,-0.37698356084492846
281666666666.6667,102548.54368932039,2746666.666666667,130000.0,2166666.666666667,-580000.0,34800,0.037335634838344796,-0.37773941936092004
281666666666.6667,102486.35536688901,2748333.333333334,130000.0,2166666.666666667,-581666.666666667,34900,0.037290365809662454,-0.37849390317229237
281666666666.6667,102424.24242424242,2750000.0000000005,130000.0,2166666.666666667,-583333.3333333335,35000,0.037245179063360875,-0.3792470156106521
281666666666.6667,102362.20472440944,2751666.666666667,130000.0,2166666.666666667,-585000.0,35100,0.037200074400148796,-0.3799987599975201
281666666666.6667,102300.24213075059,2753333.333333334,130000.0,2166666.666666667,-586666.666666667,35200,0.037155051621337976,-0.3807491396443671
281666666666.6667,102238.35450695704,2755000.0000000005,130000.0,2166666.666666667,-588333.3333333335,35300,0.03711011052884102,-0.3814981578526496
281666666666.6667,102176.54171704958,2756666.666666667,130000.0,2166666.666666667,-590000.0,35400,0.03706525092516913,-0.3822458179138478
281666666666.6667,102114.80362537762,2758333.333333334,130000.0,2166666.666666667,-591666.666666667,35500,0.037020472613429944,-0.3829921231095009
281666666666.6667,102053.14009661834,2760000.0000000005,130000.0,2166666.666666667,-593333.3333333335,35600,0.03697577539732548,-0.383737076711242
281666666666.6667,101991.5509957755,2761666.666666667,130000.0,2166666.666666667,-595000.0,35700,0.03693115908114984,-0.38448068198083596
281666666666.6667,101930.0361881785,2763333.333333334,130000.0,2166666.666666667,-596666.666666667,35800,0.03688662346978715,-0.38522294217021424
281666666666.6667,101868.59553948161,2765000.0000000005,130000.0,2166666.666666667,-598333.3333333335,35900,0.03684216836870944,-0.3859638605215093
281666666666.6667,101807.22891566265,2766666.666666667,130000.0,2166666.666666667,-600000.0,36000,0.03679779358397445,-0.38670344026709247
281666666666.6667,101745.93618302226,2768333.333333334,130000.0,2166666.666666667,-601666.666666667,36100,0.036753498922223564,-0.38744168462960726
281666666666.6667,101684.7172081829,2770000.0000000005,130000.0,2166666.666666667,-603333.3333333335,36200,0.036709284190679745,-0.3881785968220043
281666666666.6667,101623.57185808779,2771666.666666667,130000.0,2166666.666666667,-605000.0,36300,0.03666514919714532,-0.38891418004757794
281666666666.6667,101562.49999999999,2773333.333333334,130000.0,2166666.666666667,-606666.666666667,36400,0.036621093749999986,-0.3896484375000002
281666666666.6667,101501.5015015015,2775000.0000000005,130000.0,2166666.666666667,-608333.3333333335,36500,0.03657711765819873,-0.39038137236335446
281666666666.6667,101440.5762304922,2776666.666666667,130000.0,2166666.666666667,-610000.0,36600,0.036533220731269696,-0.39111298781217174
281666666666.6667,101379.72405518894,2778333.333333334,130000.0,2166666.666666667,-611666.666666667,36700,0.03648940277931215,-0.3918432870114642
281666666666.6667,101318.9448441247,2780000.0000000005,130000.0,2166666.666666667,-613333.3333333335,36800,0.036445663612994485,-0.3925722731167586
281666666666.6667,101258.23846614739,2781666.666666667,130000.0,2166666.666666667,-615000.0,36900,0.03640200304355208,-0.3932999492741319
281666666666.6667,101197.60479041915,2783333.333333334,130000.0,2166666.666666667,-616666.666666667,37000,0.03635842088278531,-0.39402631862024473
281666666666.6667,101137.04368641532,2785000.0000000005,130000.0,2166666.666666667,-618333.3333333335,37100,0.03631491694305756,-0.394751384282374
281666666666.6667,101076.55502392344,2786666.666666667,130000.0,2166666.666666667,-620000.0,37200,0.036271491037293095,-0.3954751493784484
281666666666.6667,101016.13867304243,2788333.333333334,130000.0,2166666.666666667,-621666.666666667,37300,0.03622814297897516,-0.39619761701708056
281666666666.6667,100955.7945041816,2790000.0000000005,130000.0,2166666.666666667,-623333.3333333335,37400,0.03618487258214394,-0.396918790297601
281666666666.6667,100895.5223880597,2791666.666666667,130000.0,2166666.666666667,-625000.0,37500,0.03614167966139452,-0.3976386723100913
281666666666.6667,100835.32219570404,2793333.333333334,130000.0,2166666.666666667,-626666.666666667,37600,0.03609856403187495,-0.39835726613541755
281666666666.6667,100775.1937984496,2795000.0000000005,130000.0,2166666.666666667,-628333.3333333335,37700,0.036055525509284286,-0.3990745748452619
281666666666.6667,100715.13706793802,2796666.666666667,130000.0,2166666.666666667,-630000.0,37800,0.036012563909870565,-0.3997906015021572
281666666666.6667,100655.15187611672,2798333.333333334,130000.0,2166666.666666667,-631666.666666667,37900,0.03596967905042884,-0.4005053491595193
281666666666.6667,100595.23809523809,2800000.0000000005,130000.0,2166666.666666667,-633333.3333333335,38000,0.03592687074829931,-0.40121882086167815
281666666666.6667,100535.39559785841,2801666.666666667,130000.0,2166666.666666667,-635000.0,38100,0.035884138821365284,-0.40193101964391187
281666666666.6667,100475.62425683708,2803333.333333334,130000.0,2166666.666666667,-636666.666666667,38200,0.03584148308805127,-0.4026419485324788
281666666666.6667,100415.9239453357,2805000.0000000005,130000.0,2166666.666666667,-638333.3333333335,38300,0.0357989033673211,-0.4033516105446484
281666666666.6667,100356.29453681709,2806666.666666667,130000.0,2166666.666666667,-640000.0,38400,0.03575639947867592,-0.4040600086887347
281666666666.6667,100296.7359050445,2808333.333333334,130000.0,2166666.666666667,-641666.666666667,38500,0.03571397124215234,-0.40476714596412766
281666666666.6667,100237.24792408066,2810000.0000000005,130000.0,2166666.666666667,-643333.3333333335,38600,0.03567161847832051,-0.4054730253613248
281666666666.6667,100177.83046828689,2811666.666666667,130000.0,2166666.666666667,-645000.0,38700,0.03562934100828223,-0.4061776498619628
281666666666.6667,100118.48341232225,2813333.333333334,130000.0,2166666.666666667,-646666.666666667,38800,0.03558713865366904,-0.40688102243884927
281666666666.6667,100059.20663114268,2815000.0000000005,130000.0,2166666.666666667,-648333.3333333335,38900,0.035545011236640375,-0.4075831460559938
281666666666.6667,100000.0,2816666.666666667,130000.0,2166666.666666667,-650000.0,39000,0.03550295857988165,-0.40828402366863914
281666666666.6667,99940.86339444114,2818333.333333334,130000.0,2166666.666666667,-651666.666666667,39100,0.03546098050660241,-0.4089836582232932
281666666666.6667,99881.79669030732,2820000.0000000005,130000.0,2166666.666666667,-653333.3333333335,39200,0.035419076840534504,-0.40968205265775826
281666666666.6667,99822.79976373301,2821666.666666667,130000.0,2166666.666666667,-655000.0,39300,0.035377247405930186,-0.4103792099011635
281666666666.6667,99763.8724911452,2823333.333333334,130000.0,2166666.666666667,-656666.666666667,39400,0.03533549202756028,-0.41107513287399533
281666666666.6667,99705.01474926253,2825000.0000000005,130000.0,2166666.666666667,-658333.3333333335,39500,0.03529381053071239,-0.4117698244881268
281666666666.6667,99646.22641509434,2826666.666666667,130000.0,2166666.666666667,-660000.0,39600,0.03525220274118903,-0.4124632876468495
281666666666.6667,99587.50736593988,2828333.333333334,130000.0,2166666.666666667,-661666.666666667,39700,0.03521066848530578,-0.4131555252449036
281666666666.6667,99528.8574793875,2830000.0000000005,130000.0,2166666.666666667,-663333.3333333335,39800,0.03516920758988957,-0.4138465401685072
281666666666.6667,99470.27663331371,2831666.666666667,130000.0,2166666.666666667,-665000.0,39900,0.03512781988227676,-0.41453633529538725
281666666666.6667,99411.76470588233,2833333.333333334,130000.0,2166666.666666667,-666666.666666667,40000,0.0350865051903114,-0.41522491349480994
281666666666.6667,99353.32157554379,2835000.0000000005,130000.0,2166666.666666667,-668333.3333333335,40100,0.03504526334234348,-0.41591227762760863
281666666666.6667,99294.94712103407,2836666.666666667,130000.0,2166666.666666667,-670000.0,40200,0.03500409416722705,-0.4165984305462158
